88;207;225;215;land;false;mountain;1
89;208;103;223;land;true;plains;1
90;225;152;176;land;false;hills;1
91;239;196;126;land;true;desert;1
92;241;130;240;land;true;desert;1
93;226;214;179;land;false;jungle;1
94;222;230;221;land;false;mountain;1
95;175;230;159;land;false;desert;1
96;230;232;72;land;false;jungle;1
97;147;223;211;land;false;mountain;1
98;143;235;234;land;false;forest;1
99;225;147;210;land;false;mountain;1
100;136;211;217;land;false;hills;1
101;167;157;227;land;true;forest;1
102;181;184;150;land;false;mountain;1
103;210;231;125;land;false;forest;1
104;249;67;221;land;true;desert;1
105;200;211;208;land;false;mountain;1
106;249;137;196;land;false;mountain;1
107;77;221;248;land;false;desert;1
108;180;165;236;land;false;plains;1
109;209;222;183;land;false;hills;1
110;237;188;212;land;true;plains;1
111;85;232;200;land;false;desert;1
112;201;109;242;land;false;forest;1
113;220;57;238;land;true;desert;1
114;112;217;229;land;false;jungle;1
115;239;91;188;land;false;desert;1
116;152;178;209;land;false;mountain;1
117;250;85;203;land;false;hills;1
118;187;135;224;land;false;mountain;1
119;150;235;180;land;false;mountain;1
120;223;243;105;land;false;forest;1
121;118;228;160;land;false;hills;1
122;226;75;250;land;true;desert;1
123;198;240;183;land;false;forest;1
124;129;207;228;land;false;mountain;1
125;202;92;228;land;true;plains;1
126;177;243;207;land;false;hills;1
127;168;169;202;land;false;jungle;1
128;92;233;238;land;false;desert;1
129;136;251;175;land;false;desert;1
130;185;144;252;land;false;desert;1
131;163;245;127;land;false;hills;1
132;206;207;97;land;false;hills;1
133;252;221;91;land;false;hills;1
134;226;216;224;land;false;hills;1
135;109;226;175;land;false;forest;1
136;215;239;167;land;false;plains;1
137;227;244;248;land;true;mountain;1
138;179;207;231;land;false;plains;1
139;127;143;252;land;false;desert;1
140;164;210;229;land;false;forest;1
141;186;168;222;land;false;desert;1
142;97;215;231;land;false;hills;1
143;165;211;236;land;false;desert;1
144;239;164;165;land;false;desert;1
145;172;133;246;land;false;jungle;1
146;147;229;235;land;false;desert;1
147;243;249;212;land;false;forest;1
148;198;162;238;land;false;plains;1
149;236;229;109;land;false;forest;1
150;222;112;246;land;false;jungle;1
151;60;213;241;land;false;hills;1
152;136;207;249;land;true;desert;1
153;168;212;155;land;false;desert;1
154;158;223;251;land;false;jungle;1
155;206;117;198;land;false;forest;1
156;97;222;246;land;false;desert;1
157;239;181;84;land;false;hills;1
158;162;139;225;land;false;mountain;1
159;178;228;99;land;false;desert;1
160;179;138;207;land;false;hills;1
161;177;185;212;land;false;hills;1
162;218;202;86;land;true;hills;1
163;236;224;145;land;false;forest;1
164;138;246;192;land;false;desert;1
165;243;169;137;land;false;desert;1
166;227;194;239;land;false;mountain;1
167;250;183;140;land;false;forest;1
168;212;149;170;land;false;hills;1
169;227;252;148;land;false;desert;1
170;251;214;229;land;false;desert;1
171;179;198;133;land;false;mountain;1
172;240;108;236;land;false;desert;1
173;221;203;135;land;false;mountain;1
174;218;131;167;land;false;hills;1
175;221;59;246;land;false;mountain;1
176;234;67;228;land;false;jungle;1
177;249;236;245;land;false;plains;1
178;200;250;244;land;false;plains;1
179;221;236;218;land;false;mountain;1
180;199;151;191;land;false;desert;1
181;203;237;131;land;false;desert;1
182;137;200;204;land;false;forest;1
183;165;217;215;land;false;desert;1
184;221;85;246;land;false;hills;1
185;232;253;20;land;false;desert;1
186;123;191;238;land;false;desert;1
187;103;190;221;land;false;mountain;1
188;218;228;167;land;false;desert;1
189;245;144;220;land;false;mountain;1
190;177;228;242;land;false;desert;1
191;224;249;96;land;false;desert;1
192;154;198;252;land;false;hills;1
193;128;159;236;land;false;jungle;1
194;141;228;249;land;false;plains;1
195;122;235;215;land;false;plains;1
196;211;146;176;land;false;desert;1
197;155;181;227;land;false;desert;1
198;156;146;226;land;false;desert;1
199;173;237;232;land;false;forest;1
200;252;143;184;land;false;mountain;1
201;119;182;221;land;false;desert;1
202;241;204;216;land;false;plains;1
203;211;111;225;land;true;plains;1
204;246;165;167;land;false;plains;1
205;115;223;239;land;false;forest;1
206;202;184;235;land;false;desert;1
207;231;168;172;land;false;plains;1
208;246;251;231;land;false;forest;1
209;201;147;225;land;false;mountain;1
210;218;212;83;land;false;plains;1
211;181;113;232;land;false;forest;1
212;145;165;244;land;false;desert;1
213;98;187;246;land;false;desert;1
214;245;244;30;land;false;forest;1
215;242;219;128;land;false;jungle;1
216;59;207;250;land;false;desert;1
217;193;170;169;land;false;hills;1
218;252;166;174;land;false;mountain;1
219;146;234;253;land;false;forest;1
220;220;232;133;land;false;hills;1
221;240;93;232;land;false;forest;1
222;198;240;162;land;false;desert;1
223;169;182;216;land;false;plains;1
224;176;203;170;land;false;desert;1
225;206;246;167;land;true;jungle;1
226;254;121;203;land;false;forest;1
227;249;194;156;land;false;forest;1
228;181;252;222;land;false;mountain;1
229;74;235;208;land;false;desert;1
230;161;247;141;land;false;hills;1
231;220;234;149;land;false;jungle;1
232;218;240;167;land;false;desert;1
233;152;125;234;land;false;desert;1
234;146;247;207;land;false;hills;1
235;188;221;178;land;false;hills;1
236;250;41;210;land;false;plains;1
237;240;217;90;land;false;desert;1
238;147;222;156;land;false;desert;1
239;211;114;182;land;true;plains;1
240;248;247;145;land;false;hills;1
241;245;169;104;land;true;desert;1
242;249;141;250;land;false;hills;1
243;214;108;234;land;false;forest;1
244;241;239;126;land;false;mountain;1
245;251;82;198;land;false;forest;1
246;240;114;154;land;false;forest;1
247;227;154;238;land;false;desert;1
248;183;234;251;land;false;desert;1
249;232;170;230;land;false;desert;1
250;230;250;230;land;false;desert;1
251;138;163;229;land;false;mountain;1
252;118;222;250;land;false;hills;1
253;219;104;235;land;false;mountain;1
254;91;220;192;land;false;hills;1
255;253;237;41;land;false;plains;1
256;236;253;194;land;false;jungle;1
257;210;228;126;land;true;desert;1
258;206;184;161;land;false;plains;1
259;200;189;167;land;false;desert;1
260;251;144;202;land;false;hills;1
261;103;205;226;land;true;hills;1
262;242;218;98;land;false;desert;1
263;241;135;244;land;true;plains;1
264;147;128;246;land;false;hills;1
265;230;177;161;land;false;forest;1
266;251;168;217;land;false;mountain;1
267;223;139;251;land;false;mountain;1
268;221;249;145;land;false;mountain;1
269;253;189;200;land;false;hills;1
270;246;161;197;land;false;desert;1
271;221;96;238;land;false;desert;1
272;169;164;176;land;false;jungle;1
273;237;130;231;land;false;forest;1
274;247;198;134;land;false;forest;1
275;230;190;212;land;false;forest;1
276;134;197;223;land;false;desert;1
277;176;207;248;land;false;hills;1
278;151;247;130;land;false;hills;1
279;183;163;156;land;false;desert;1
280;183;246;181;land;false;jungle;1
281;234;162;177;land;false;hills;1
282;159;195;160;land;false;hills;1
283;158;246;252;land;false;desert;1
284;206;231;176;land;false;desert;1
285;133;188;247;land;false;forest;1
286;125;191;228;land;false;mountain;1
287;191;177;252;land;false;desert;1
288;190;173;149;land;false;plains;1
289;93;160;253;land;false;plains;1
290;231;177;127;land;false;plains;1
291;221;250;90;land;false;hills;1
292;194;183;127;land;false;mountain;1
293;232;230;89;land;false;forest;1
294;222;187;183;land;false;mountain;1
295;252;174;224;land;false;forest;1
296;174;243;126;land;false;jungle;1
297;206;93;211;land;false;desert;1
298;96;249;175;land;true;desert;1
299;227;83;232;land;false;desert;1
300;202;205;205;land;false;forest;1
301;172;245;89;land;false;mountain;1
302;230;171;195;land;false;mountain;1
303;220;184;201;land;false;desert;1
304;225;216;129;land;false;desert;1
305;236;79;248;land;true;desert;1
306;215;233;169;land;false;plains;1
307;250;194;173;land;false;plains;1
308;203;251;233;land;false;plains;1
309;169;248;184;land;false;desert;1
310;235;177;227;land;false;hills;1
311;176;188;193;land;false;forest;1
312;232;173;228;land;false;plains;1
313;214;224;92;land;false;desert;1
314;194;210;228;land;false;hills;1
315;244;133;149;land;false;mountain;1
316;161;159;185;land;false;hills;1
317;92;239;253;land;false;mountain;1
318;250;110;160;land;false;forest;1
319;242;51;233;land;false;hills;1
320;253;162;149;land;false;mountain;1
321;161;239;218;land;false;forest;1
322;226;168;160;land;false;mountain;1
323;209;202;177;land;true;jungle;1
324;226;165;170;land;false;plains;1
325;216;98;198;land;false;hills;1
326;145;224;181;land;false;desert;1
327;72;244;221;land;false;hills;1
328;237;169;155;land;false;desert;1
329;209;114;249;land;false;forest;1
330;247;203;134;land;false;forest;1
331;179;111;216;land;false;mountain;1
332;236;24;245;land;false;desert;1
333;236;131;188;land;false;forest;1
334;248;104;201;land;false;plains;1
335;249;93;164;land;false;plains;1
336;225;219;73;land;false;plains;1
337;154;247;208;land;false;desert;1
338;192;169;214;land;false;desert;1
339;213;138;151;land;false;desert;1
340;207;141;237;land;false;forest;1
341;237;163;156;land;true;desert;1
342;188;221;117;land;false;desert;1
343;217;231;169;land;false;plains;1
344;241;96;245;land;true;desert;1
345;193;192;209;land;false;mountain;1
346;208;110;209;land;false;plains;1
347;135;222;151;land;false;desert;1
348;232;65;219;land;true;desert;1
349;223;253;220;land;true;plains;1
350;169;156;243;land;false;hills;1
351;170;234;208;land;false;plains;1
352;87;203;235;land;false;hills;1
353;221;133;184;land;false;mountain;1
354;137;199;179;land;false;desert;1
355;213;121;243;land;false;mountain;1
356;164;250;146;land;false;hills;1
357;228;199;135;land;false;desert;1
358;246;129;155;land;false;hills;1
359;240;218;75;land;false;hills;1
360;226;240;181;land;false;desert;1
361;231;111;248;land;false;desert;1
362;126;180;200;land;false;desert;1
363;198;197;183;land;false;desert;1
364;132;229;161;land;false;forest;1
365;243;133;224;land;true;mountain;1
366;224;238;211;land;false;mountain;1
367;240;114;169;land;false;forest;1
368;251;176;235;land;false;jungle;1
369;243;82;215;land;false;forest;1
370;196;236;192;land;false;mountain;1
371;220;239;233;land;false;hills;1
372;205;243;251;land;false;forest;1
373;240;61;241;land;false;desert;1
374;114;168;246;land;false;hills;1
375;238;185;222;land;false;hills;1
376;187;172;158;land;false;mountain;1
377;188;162;182;land;false;plains;1
378;36;253;247;land;false;desert;1
379;180;139;190;land;false;desert;1
380;234;254;62;land;false;hills;1
381;176;208;198;land;false;desert;1
382;139;249;159;land;true;plains;1
383;125;212;225;land;false;mountain;1
384;217;101;235;land;false;hills;1
385;154;209;145;land;false;plains;1
386;115;238;233;land;false;mountain;1
387;207;184;134;land;false;mountain;1
388;103;176;226;land;false;forest;1
389;63;248;248;land;false;jungle;1
390;224;148;145;land;false;hills;1
391;153;192;197;land;false;desert;1
392;239;100;190;land;true;desert;1
393;188;254;173;land;false;hills;1
394;186;222;232;land;false;hills;1
395;230;231;80;land;false;mountain;1
396;127;237;244;land;false;desert;1
397;229;233;161;land;false;plains;1
398;69;212;253;land;false;plains;1
399;121;242;141;land;false;hills;1
400;98;177;229;land;true;forest;1
401;225;171;130;land;false;mountain;1
402;155;218;168;land;false;forest;1
403;239;112;251;land;false;plains;1
404;241;232;199;land;false;desert;1
405;157;243;236;land;false;jungle;1
406;232;191;213;land;true;desert;1
407;194;201;136;land;false;plains;1
408;203;150;249;land;false;mountain;1
409;173;202;140;land;false;forest;1
410;193;135;187;land;false;desert;1
411;251;200;168;land;false;mountain;1
412;187;238;107;land;false;jungle;1
413;200;117;219;land;true;desert;1
414;170;191;217;land;false;plains;1
415;213;144;177;land;true;mountain;1
416;226;149;167;land;false;desert;1
417;206;198;112;land;false;desert;1
418;246;93;236;land;true;desert;1
419;232;217;218;land;false;hills;1
420;219;144;193;land;false;mountain;1
421;228;172;111;land;false;jungle;1
422;213;252;148;land;false;plains;1
423;119;246;206;land;false;plains;1
424;226;140;172;land;false;desert;1
425;211;209;90;land;false;hills;1
426;152;204;169;land;true;jungle;1
427;196;236;179;land;false;jungle;1
428;123;226;178;land;false;hills;1
429;244;105;227;land;false;desert;1
430;170;235;111;land;true;desert;1
431;175;195;205;land;false;plains;1
432;173;136;237;land;false;plains;1
433;177;154;192;land;false;desert;1
434;138;222;155;land;false;plains;1
435;148;243;135;land;true;plains;1
436;193;167;195;land;false;mountain;1
437;219;233;78;land;false;plains;1
438;227;119;248;land;false;forest;1
439;168;252;119;land;false;mountain;1
440;222;234;151;land;false;forest;1
441;204;199;238;land;false;desert;1
442;175;177;216;land;false;plains;1
443;226;147;240;land;false;mountain;1
444;201;133;237;land;false;hills;1
445;167;178;162;land;false;forest;1
446;83;219;226;land;false;desert;1
447;227;154;146;land;false;plains;1
448;193;208;132;land;true;desert;1
449;228;176;207;land;false;hills;1
450;185;123;241;land;false;mountain;1
451;166;141;223;land;false;desert;1
452;154;253;229;land;false;mountain;1
453;236;176;125;land;false;desert;1
454;206;241;253;land;false;desert;1
455;132;224;173;land;false;hills;1
456;189;148;220;land;false;hills;1
457;216;211;182;land;false;hills;1
458;195;168;221;land;false;desert;1
459;162;137;216;land;false;hills;1
460;195;152;218;land;false;mountain;1
461;185;106;251;land;false;desert;1
462;245;155;138;land;false;forest;1
463;229;56;249;land;false;desert;1
464;216;219;211;land;true;desert;1
465;142;252;133;land;false;hills;1
466;102;206;253;land;false;jungle;1
467;134;202;173;land;false;mountain;1
468;174;141;218;land;false;hills;1
469;222;185;140;land;true;plains;1
470;251;158;212;land;false;desert;1
471;204;227;238;land;false;forest;1
472;105;221;224;land;false;desert;1
473;254;195;224;land;false;plains;1
474;199;169;219;land;false;plains;1
475;239;29;245;land;false;plains;1
476;176;107;230;land;false;desert;1
477;218;215;69;land;false;desert;1
478;242;68;200;land;false;plains;1
479;96;231;184;land;false;desert;1
480;180;253;167;land;false;hills;1
481;243;220;221;land;false;forest;1
482;232;122;160;land;false;hills;1
483;176;155;226;land;false;desert;1
484;127;180;220;land;false;mountain;1
485;167;179;206;land;false;mountain;1
486;221;135;224;land;false;mountain;1
487;102;160;241;land;false;desert;1
488;187;242;242;land;false;forest;1
489;200;138;240;land;true;desert;1
490;102;225;177;land;false;mountain;1
491;185;176;219;land;false;mountain;1
492;132;209;244;land;false;forest;1
493;176;168;239;land;false;forest;1
494;143;172;210;land;false;mountain;1
495;206;109;254;land;true;desert;1
496;164;153;251;land;false;forest;1
497;128;228;205;land;false;desert;1
498;219;87;198;land;false;hills;1
499;224;254;157;land;true;hills;1
500;233;124;148;land;false;hills;1
501;203;200;111;land;true;forest;1
502;219;208;231;land;false;desert;1
503;122;249;157;land;false;mountain;1
504;202;199;216;land;false;mountain;1
505;170;133;248;land;false;plains;1
506;241;124;203;land;false;forest;1
507;150;157;212;land;false;forest;1
508;55;254;246;land;false;desert;1
509;121;222;203;land;true;plains;1
510;251;36;232;land;false;desert;1
511;213;125;204;land;false;forest;1
512;217;246;141;land;false;hills;1
513;235;119;244;land;false;plains;1
514;210;195;166;land;false;forest;1
515;145;140;240;land;false;hills;1
516;252;242;111;land;false;mountain;1
517;210;217;232;land;true;desert;1
518;140;128;243;land;false;desert;1
519;220;228;249;land;false;desert;1
520;196;220;240;land;false;mountain;1
521;165;242;138;land;false;plains;1
522;165;206;178;land;false;hills;1
523;232;168;253;land;false;jungle;1
524;211;231;115;land;false;mountain;1
525;199;173;213;land;false;forest;1
526;199;230;109;land;false;forest;1
527;131;219;201;land;false;forest;1
528;233;110;187;land;false;mountain;1
529;247;210;59;land;false;mountain;1
530;202;225;110;land;false;plains;1
531;57;216;234;land;false;hills;1
532;210;187;212;land;false;forest;1
533;194;196;251;land;false;mountain;1
534;164;181;254;land;false;jungle;1
535;204;122;213;land;false;desert;1
536;208;242;118;land;false;jungle;1
537;222;169;171;land;false;desert;1
538;222;232;122;land;true;jungle;1
539;182;209;246;land;false;desert;1
540;253;172;211;land;false;desert;1
541;165;163;204;land;false;plains;1
542;171;241;132;land;false;forest;1
543;98;210;193;land;true;jungle;1
544;174;122;249;land;false;hills;1
545;120;180;241;land;true;hills;1
546;153;130;225;land;false;desert;1
547;105;213;252;land;false;hills;1
548;180;220;187;land;false;forest;1
549;215;67;243;land;false;plains;1
550;172;244;159;land;false;hills;1
551;191;212;248;land;false;jungle;1
552;206;195;135;land;false;desert;1
553;220;178;224;land;false;desert;1
554;28;245;247;land;false;plains;1
555;73;245;253;land;false;plains;1
556;156;174;174;land;false;jungle;1
557;59;221;248;land;false;hills;1
558;223;239;129;land;false;hills;1
559;186;160;177;land;false;mountain;1
560;159;233;177;land;false;hills;1
561;238;215;245;land;false;desert;1
562;88;214;251;land;false;mountain;1
563;184;174;235;land;true;plains;1
564;153;120;236;land;true;plains;1
565;174;127;232;land;false;jungle;1
566;70;249;186;land;false;jungle;1
567;190;227;159;land;false;desert;1
568;224;247;44;land;false;hills;1
569;146;246;117;land;false;forest;1
570;161;164;183;land;false;forest;1
571;221;248;185;land;false;desert;1
572;224;241;70;land;false;plains;1
573;223;240;94;land;false;desert;1
574;153;238;126;land;false;desert;1
575;191;171;182;land;false;plains;1
576;213;195;244;land;false;forest;1
577;235;205;89;land;false;desert;1
578;130;218;180;land;false;desert;1
579;167;176;195;land;false;forest;1
580;252;128;183;land;false;mountain;1
581;221;167;164;land;true;forest;1
582;161;172;191;land;false;forest;1
583;187;249;219;land;false;mountain;1
584;145;241;128;land;false;desert;1
585;240;44;234;land;false;desert;1
586;96;187;239;land;true;jungle;1
587;120;136;245;land;false;hills;1
588;249;169;161;land;false;jungle;1
589;51;214;254;land;false;hills;1
590;107;218;178;land;false;forest;1
591;235;251;242;land;true;desert;1
592;68;222;214;land;false;plains;1
593;95;248;165;land;false;mountain;1
594;179;154;170;land;false;mountain;1
595;208;102;195;land;false;plains;1
596;168;201;210;land;false;forest;1
597;149;233;202;land;false;hills;1
598;118;248;249;land;false;desert;1
599;166;182;192;land;true;plains;1
600;247;241;142;land;true;plains;1
601;204;66;235;land;false;desert;1
602;173;238;146;land;false;desert;1
603;237;213;251;land;false;hills;1
604;161;214;242;land;false;plains;1
605;127;236;200;land;false;plains;1
606;176;154;246;land;false;mountain;1
607;149;134;254;land;true;desert;1
608;190;159;225;land;false;plains;1
609;209;152;204;land;false;jungle;1
610;88;245;216;land;false;forest;1
611;221;233;65;land;false;plains;1
612;194;218;180;land;false;desert;1
613;230;185;146;land;false;mountain;1
614;212;225;84;land;false;desert;1
615;183;181;254;land;false;hills;1
616;218;65;254;land;false;forest;1
617;203;195;238;land;false;desert;1
618;243;40;244;land;false;plains;1
619;185;146;177;land;false;mountain;1
620;190;238;122;land;false;hills;1
621;213;167;142;land;false;plains;1
622;139;173;245;land;false;hills;1
623;169;139;229;land;false;desert;1
624;144;224;219;land;false;desert;1
625;180;144;210;land;false;desert;1
626;80;211;245;land;false;desert;1
627;204;253;64;land;false;mountain;1
628;208;145;158;land;false;desert;1
629;227;251;58;land;false;mountain;1
630;205;173;210;land;false;forest;1
631;230;172;121;land;true;hills;1
632;248;76;223;land;false;hills;1
633;208;155;184;land;false;desert;1
634;173;149;242;land;false;plains;1
635;162;246;239;land;false;forest;1
636;243;201;236;land;false;desert;1
637;250;246;210;land;false;hills;1
638;102;221;211;land;true;desert;1
639;225;230;214;land;false;desert;1
640;90;229;211;land;false;desert;1
641;235;221;132;land;true;desert;1
642;186;112;214;land;false;desert;1
643;193;170;207;land;false;desert;1
644;184;239;249;land;true;desert;1
645;172;253;199;land;false;mountain;1
646;226;113;202;land;false;mountain;1
647;71;235;213;land;false;hills;1
648;169;246;163;land;true;desert;1
649;223;248;50;land;true;plains;1
650;58;254;234;land;false;hills;1
651;206;206;133;land;false;hills;1
652;112;173;241;land;false;hills;1
653;190;253;102;land;false;mountain;1
654;129;179;220;land;false;hills;1
655;119;229;166;land;false;mountain;1
656;241;216;149;land;false;hills;1
657;249;241;83;land;false;hills;1
658;167;167;173;land;false;desert;1
659;203;244;63;land;false;mountain;1
660;139;242;202;land;true;hills;1
661;116;202;208;land;false;mountain;1
662;161;154;246;land;false;desert;1
663;219;192;176;land;false;hills;1
664;106;180;233;land;false;forest;1
665;141;235;198;land;false;desert;1
666;199;247;128;land;false;forest;1
667;212;239;193;land;true;plains;1
668;240;242;107;land;false;desert;1
669;215;228;196;land;true;plains;1
670;85;234;201;land;false;desert;1
671;245;40;226;land;false;plains;1
672;245;238;26;land;true;forest;1
673;253;227;83;land;false;plains;1
674;230;196;77;land;false;forest;1
675;205;188;144;land;false;desert;1
676;245;245;20;land;false;forest;1
677;112;192;214;land;false;desert;1
678;194;240;183;land;false;forest;1
679;179;252;213;land;false;hills;1
680;118;179;209;land;false;jungle;1
681;234;245;234;land;false;plains;1
682;233;139;131;land;false;hills;1
683;184;226;214;land;false;mountain;1
684;149;119;246;land;false;forest;1
685;123;192;220;land;false;forest;1
686;236;190;133;land;true;desert;1
687;180;136;248;land;true;desert;1
688;235;153;171;land;false;hills;1
689;151;181;247;land;false;jungle;1
690;170;224;195;land;false;forest;1
691;203;254;137;land;false;forest;1
692;185;214;105;land;false;mountain;1
693;104;221;180;land;false;desert;1
694;45;226;233;land;false;hills;1
695;150;227;199;land;false;desert;1
696;238;58;251;land;false;hills;1
697;254;107;221;land;false;hills;1
698;213;203;191;land;false;hills;1
699;93;182;247;land;true;plains;1
700;239;124;180;land;false;hills;1
701;236;139;139;land;false;desert;1
702;205;124;232;land;true;hills;1
703;180;226;223;land;false;forest;1
704;175;229;191;land;false;mountain;1
705;245;183;150;land;false;desert;1
706;101;247;181;land;false;desert;1
707;159;210;138;land;true;hills;1
708;134;241;236;land;false;desert;1
709;117;169;224;land;false;desert;1
710;153;182;224;land;false;desert;1
711;209;224;121;land;false;mountain;1
712;177;193;245;land;false;mountain;1
713;161;214;235;land;false;desert;1
714;170;226;148;land;false;forest;1
715;243;41;252;land;false;desert;1
716;217;211;135;land;false;forest;1
717;113;214;195;land;true;jungle;1
718;248;164;107;land;true;plains;1
719;199;124;189;land;false;plains;1
720;173;248;106;land;false;desert;1
721;179;183;166;land;false;mountain;1
722;226;114;168;land;false;forest;1
723;249;18;243;land;false;plains;1
724;253;56;218;land;false;desert;1
725;252;200;224;land;false;desert;1
726;244;159;162;land;false;hills;1
727;162;131;254;land;false;forest;1
728;152;165;204;land;false;desert;1
729;216;192;129;land;false;hills;1
730;204;88;217;land;false;hills;1
731;116;229;195;land;false;mountain;1
732;65;225;230;land;false;jungle;1
733;229;217;156;land;false;hills;1
734;240;239;216;land;false;desert;1
735;254;190;184;land;true;plains;1
736;207;230;65;land;false;hills;1
737;224;147;198;land;false;desert;1
738;214;107;231;land;false;forest;1
739;131;204;217;land;false;mountain;1
740;232;239;130;land;false;jungle;1
741;185;254;103;land;false;desert;1
742;182;115;212;land;false;desert;1
743;104;250;238;land;false;hills;1
744;226;168;178;land;false;jungle;1
745;200;253;236;land;false;mountain;1
746;215;185;109;land;false;desert;1
747;250;156;110;land;true;desert;1
748;222;247;34;land;true;desert;1
749;199;237;68;land;false;hills;1
750;113;187;253;land;false;forest;1
751;234;181;242;land;false;hills;1
752;125;235;150;land;false;hills;1
753;200;201;169;land;false;desert;1
754;236;214;193;land;false;desert;1
755;131;240;223;land;false;plains;1
756;86;223;254;land;false;hills;1
757;197;167;226;land;false;desert;1
758;70;241;197;land;false;hills;1
759;186;182;219;land;false;forest;1
760;231;240;147;land;false;desert;1
761;244;226;185;land;false;plains;1
762;233;149;213;land;false;desert;1
763;154;186;250;land;false;plains;1
764;134;170;213;land;false;desert;1
765;251;160;250;land;false;mountain;1
766;75;229;247;land;false;desert;1
767;53;235;242;land;false;desert;1
768;156;143;241;land;true;hills;1
769;93;245;172;land;true;desert;1
770;126;229;158;land;false;plains;1
771;201;146;249;land;false;desert;1
772;63;254;190;land;false;hills;1
773;158;222;237;land;true;desert;1
774;151;232;176;land;false;desert;1
775;234;187;236;land;false;plains;1
776;246;155;150;land;false;plains;1
777;236;100;178;land;false;hills;1
778;250;231;61;land;false;plains;1
779;251;235;234;land;false;desert;1
780;214;131;225;land;true;desert;1
781;250;186;201;land;false;forest;1
782;241;55;234;land;false;mountain;1
783;233;98;207;land;false;plains;1
784;63;227;216;land;false;plains;1
785;243;214;66;land;false;mountain;1
786;243;84;243;land;false;desert;1
787;165;223;242;land;true;forest;1
788;137;196;174;land;false;hills;1
789;220;226;146;land;false;desert;1
790;221;250;196;land;true;desert;1
791;186;238;152;land;false;plains;1
792;238;250;121;land;false;jungle;1
793;54;205;250;land;false;forest;1
794;107;202;200;land;false;desert;1
795;240;115;249;land;false;forest;1
796;233;242;97;land;true;forest;1
797;200;200;205;land;false;desert;1
798;52;208;249;land;false;forest;1
799;197;177;175;land;false;desert;1
800;232;92;241;land;false;forest;1
801;246;204;219;land;false;forest;1
802;112;176;245;land;true;plains;1
803;212;97;210;land;false;mountain;1
804;245;63;215;land;false;plains;1
805;242;228;179;land;false;mountain;1
806;169;193;189;land;false;desert;1
807;75;188;244;land;false;mountain;1
808;250;252;21;land;false;mountain;1
809;185;219;125;land;false;mountain;1
810;227;239;191;land;false;plains;1
811;110;244;208;land;true;desert;1
812;84;189;233;land;false;plains;1
